,X,Y,Z,Label
0,100.0,100.0,600.165,CL
1,100.2,99.978,600.172,CL
2,100.4,99.957,600.1790000000001,CL
3,100.6,99.935,600.1859999999999,CL
4,100.8,99.914,600.193,CL
5,101.0,99.892,600.1990000000001,CL
6,101.2,99.871,600.2049999999999,CL
7,101.4,99.849,600.211,CL
8,101.6,99.828,600.216,CL
9,101.8,99.806,600.221,CL
10,102.0,99.785,600.226,CL
11,102.2,99.763,600.231,CL
12,102.4,99.742,600.235,CL
13,102.6,99.72,600.238,CL
14,102.8,99.699,600.242,CL
15,103.0,99.677,600.244,CL
16,103.2,99.656,600.247,CL
17,103.4,99.634,600.249,CL
18,103.6,99.613,600.25,CL
19,103.8,99.591,600.251,CL
20,104.0,99.57,600.252,CL
21,104.2,99.548,600.253,CL
22,104.4,99.527,600.252,CL
23,104.6,99.506,600.251,CL
24,104.8,99.484,600.25,CL
25,105.0,99.463,600.248,CL
26,105.2,99.441,600.246,CL
27,105.4,99.42,600.244,CL
28,105.6,99.398,600.241,CL
29,105.8,99.377,600.238,CL
30,106.0,99.356,600.234,CL
31,106.2,99.334,600.23,CL
32,106.4,99.313,600.225,CL
33,106.6,99.291,600.22,CL
34,106.8,99.27,600.2149999999999,CL
35,107.0,99.249,600.2090000000001,CL
36,107.2,99.227,600.203,CL
37,107.4,99.206,600.1969999999999,CL
38,107.6,99.184,600.19,CL
39,107.8,99.163,600.184,CL
40,108.0,99.142,600.1759999999999,CL
41,108.2,99.12,600.1690000000001,CL
42,108.4,99.099,600.1610000000001,CL
43,108.6,99.078,600.153,CL
44,108.8,99.057,600.145,CL
45,109.0,99.035,600.137,CL
46,109.2,99.014,600.128,CL
47,109.4,98.993,600.119,CL
48,109.6,98.971,600.11,CL
49,109.8,98.95,600.101,CL
50,110.0,98.929,600.092,CL
51,110.2,98.908,600.0830000000001,CL
52,110.4,98.887,600.0730000000001,CL
53,110.6,98.865,600.0640000000001,CL
54,110.8,98.844,600.0550000000001,CL
55,111.0,98.823,600.0450000000001,CL
56,111.2,98.802,600.0350000000001,CL
57,111.4,98.781,600.0260000000001,CL
58,111.6,98.76,600.016,CL
59,111.8,98.739,600.007,CL
60,112.0,98.717,599.997,CL
61,112.2,98.696,599.988,CL
62,112.4,98.675,599.9780000000001,CL
63,112.6,98.654,599.969,CL
64,112.8,98.633,599.9590000000001,CL
65,113.0,98.612,599.95,CL
66,113.2,98.591,599.941,CL
67,113.4,98.57,599.932,CL
68,113.6,98.549,599.923,CL
69,113.8,98.528,599.914,CL
70,114.0,98.507,599.905,CL
71,114.2,98.486,599.896,CL
72,114.4,98.465,599.888,CL
73,114.6,98.444,599.879,CL
74,114.8,98.424,599.871,CL
75,115.0,98.403,599.863,CL
76,115.2,98.382,599.855,CL
77,115.4,98.361,599.847,CL
78,115.6,98.34,599.8389999999999,CL
79,115.8,98.319,599.832,CL
80,116.0,98.299,599.8240000000001,CL
81,116.2,98.278,599.817,CL
82,116.4,98.257,599.81,CL
83,116.6,98.236,599.8030000000001,CL
84,116.8,98.216,599.797,CL
85,117.0,98.195,599.79,CL
86,117.2,98.174,599.784,CL
87,117.4,98.154,599.777,CL
88,117.6,98.133,599.771,CL
89,117.8,98.113,599.765,CL
90,118.0,98.092,599.76,CL
91,118.2,98.071,599.754,CL
92,118.4,98.051,599.749,CL
93,118.6,98.03,599.744,CL
94,118.8,98.01,599.738,CL
95,119.0,97.989,599.734,CL
96,119.2,97.969,599.729,CL
97,119.4,97.948,599.7239999999999,CL
98,119.6,97.928,599.72,CL
99,119.8,97.908,599.716,CL
100,120.0,97.887,599.711,CL
101,120.2,97.867,599.7080000000001,CL
102,120.4,97.847,599.704,CL
103,120.6,97.826,599.7,CL
104,120.8,97.806,599.6969999999999,CL
105,121.0,97.786,599.693,CL
106,121.2,97.766,599.69,CL
107,121.4,97.745,599.6869999999999,CL
108,121.6,97.725,599.684,CL
109,121.8,97.705,599.682,CL
110,122.0,97.685,599.6790000000001,CL
111,122.2,97.665,599.6769999999999,CL
112,122.4,97.645,599.675,CL
113,122.6,97.625,599.673,CL
114,122.8,97.605,599.671,CL
115,123.0,97.585,599.6690000000001,CL
116,123.2,97.565,599.6669999999999,CL
117,123.4,97.545,599.6659999999999,CL
118,123.6,97.525,599.665,CL
119,123.8,97.505,599.663,CL
120,124.0,97.485,599.662,CL
121,124.2,97.465,599.662,CL
122,124.4,97.446,599.6610000000001,CL
123,124.6,97.426,599.6600000000001,CL
124,124.8,97.406,599.6600000000001,CL
125,125.0,97.386,599.6600000000001,CL
126,125.2,97.367,599.659,CL
127,125.4,97.347,599.659,CL
128,125.6,97.327,599.659,CL
129,125.8,97.308,599.6600000000001,CL
130,126.0,97.288,599.6600000000001,CL
131,126.2,97.269,599.6600000000001,CL
132,126.4,97.249,599.6610000000001,CL
133,126.6,97.23,599.6610000000001,CL
134,126.8,97.21,599.662,CL
135,127.0,97.191,599.663,CL
136,127.2,97.171,599.664,CL
137,127.4,97.152,599.665,CL
138,127.6,97.133,599.6659999999999,CL
139,127.8,97.113,599.6669999999999,CL
140,128.0,97.094,599.668,CL
141,128.2,97.075,599.6690000000001,CL
142,128.4,97.056,599.671,CL
143,128.6,97.037,599.672,CL
144,128.8,97.017,599.673,CL
145,129.0,96.998,599.675,CL
146,129.2,96.979,599.6759999999999,CL
147,129.4,96.96,599.6769999999999,CL
148,129.6,96.941,599.6790000000001,CL
149,129.8,96.922,599.6800000000001,CL
150,130.0,96.903,599.682,CL
151,130.2,96.884,599.683,CL
152,130.4,96.866,599.684,CL
153,130.6,96.847,599.691,CL
154,130.8,96.828,599.6869999999999,CL
155,131.0,96.809,599.6880000000001,CL
156,131.2,96.79,599.6890000000001,CL
157,131.4,96.772,599.69,CL
158,131.6,96.753,599.691,CL
159,131.8,96.734,599.692,CL
160,132.0,96.716,599.693,CL
161,132.2,96.697,599.694,CL
162,132.4,96.679,599.6949999999999,CL
163,132.6,96.66,599.6949999999999,CL
164,132.8,96.642,599.6959999999999,CL
165,133.0,96.624,599.6959999999999,CL
166,133.2,96.605,599.702,CL
167,133.4,96.587,599.6969999999999,CL
168,133.6,96.569,599.6969999999999,CL
169,133.8,96.55,599.6969999999999,CL
170,134.0,96.532,599.6969999999999,CL
171,134.2,96.514,599.6969999999999,CL
172,134.4,96.496,599.6969999999999,CL
173,134.6,96.478,599.6969999999999,CL
174,134.8,96.46,599.6969999999999,CL
175,135.0,96.442,599.6959999999999,CL
176,135.2,96.424,599.6959999999999,CL
177,135.4,96.406,599.6949999999999,CL
