,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_6,harmonic_7,harmonic_8,harmonic_9,harmonic_10,harmonic_11,harmonic_12,harmonic_13,harmonic_104,harmonic_105,harmonic_106,harmonic_107,harmonic_108,harmonic_109,harmonic_110,harmonic_111,harmonic_112,harmonic_113,harmonic_114,all_12_harmonics
0,0.309,-0.042023254274283495,0.06278866728944481,-0.025183370899626193,0.02853753712890226,0.03261218265170765,0.03603723950526453,-0.03422265915279819,0.001993714128098744,-0.007935737361516187,-0.0075491520028930755,0.00926756110624393,-0.004452546952900405,0.02157910902143802,-0.007549152002893089,-0.007935737361516187,0.001993714128098743,-0.03422265915279819,0.03603723950526453,0.03261218265170765,0.028537537128902248,-0.025183370899626197,0.06278866728944482,-0.0420232542742835,0.0,0.11650445719938321
1,0.269,-0.04216607712904365,0.06289666947302391,-0.03271493598933878,0.025091451499355672,0.038770639054286925,0.037421191130734034,-0.027067230319481248,0.017580175694894316,-0.011018216977437689,-0.005968988012330324,0.0026545176978525625,0.0021525372523752135,0.02246091063733583,-0.005968988012330336,-0.011018216977437687,0.017580175694894316,-0.02706723031948125,0.037421191130734034,0.038770639054286925,0.02509145149935566,-0.03271493598933878,0.06289666947302393,-0.042166077129043654,0.0,0.1529173224368899
2,0.169,-0.042180842993419856,0.06224119129128691,-0.03935412290673546,0.02043075808698376,0.04200330797525317,0.034749976047581725,-0.015932597461073766,0.029803801423899625,-0.011444727871992107,-0.0026210414747619448,-0.004904713597807877,0.007849855640568584,0.012296733325008278,-0.002621041474761952,-0.011444727871992105,0.02980380142389962,-0.015932597461073766,0.03474997604758171,0.04200330797525317,0.02043075808698375,-0.03935412290673547,0.06224119129128692,-0.04218084299341987,0.0,0.17063327960181304
3,0.159,-0.04206750702396731,0.0608301893614258,-0.04491983193977826,0.014781068171874296,0.042066239289153984,0.02831306185823969,-0.002455683726531667,0.03632638677253025,-0.009112458528799027,0.001503155804890458,-0.010715687347276782,0.01023674090539768,-0.003914814879230684,0.0015031558048904585,-0.009112458528799024,0.03632638677253025,-0.002455683726531671,0.02831306185823969,0.042066239289153984,0.014781068171874285,-0.04491983193977827,0.06083018936142581,-0.04206750702396732,0.0,0.1661354787569666
4,0.093,-0.041826413418300276,0.058680791335475234,-0.04926024505476641,0.008415867619985154,0.038954683947356086,0.018807988094137702,0.011382244653898714,0.03590025457611536,-0.0045836082980807834,0.0051821766841503,-0.012707114675955955,0.008306598224720263,-0.01820110887796988,0.005182176684150308,-0.004583608298080779,0.03590025457611536,0.01138224465389871,0.018807988094137706,0.03895468394735609,0.008415867619985147,-0.0492602450547664,0.05868079133547524,-0.04182641341830028,0.0,0.14070585495073662
5,0.042,-0.04145829436977521,0.05581908799381852,-0.052256967096535524,0.0016432781886314646,0.03290345236024842,0.007264776984031703,0.023546848013380774,0.028606917821021552,0.0010501321608504326,0.007326437989623715,-0.010169162525170689,0.0028734054034161753,-0.023536338141061385,0.007326437989623728,0.0010501321608504342,0.028606917821021552,0.02354684801338077,0.007264776984031706,0.03290345236024842,0.001643278188631463,-0.052256967096535524,0.055819087993818524,-0.04145829436977522,0.0,0.09805924482777581
6,-0.001,-0.04096426784384366,0.052279816538457285,-0.05382825529965752,-0.00520885779575086,0.024369194664577765,-0.0050656854369234535,0.03224978531811314,0.015841487377740597,0.006430735639612196,0.0073008927578714945,-0.004006469649254453,-0.0037715570172118826,-0.017296707446267035,0.0073008927578715075,0.006430735639612196,0.015841487377740597,0.03224978531811314,-0.0050656854369234535,0.024369194664577768,-0.005208857795750859,-0.053828255299657526,0.05227981653845729,-0.04096426784384367,0.0,0.04173495772766061
7,-0.027,-0.04034583418282789,0.04810593893043546,-0.053931249017993836,-0.011808847378060273,0.013995940077811794,-0.016847202238579738,0.03621162151898492,4.5807271298450614e-05,0.010261194231123564,0.005113106494932097,0.0035843067749095282,-0.00882598225497643,-0.002550784684153076,0.0051131064949321075,0.010261194231123563,4.5807271298450614e-05,0.03621162151898492,-0.016847202238579738,0.013995940077811799,-0.011808847378060271,-0.05393124901799384,0.04810593893043546,-0.040345834182827896,0.0,-0.026191508749970893
8,-0.087,-0.03960487154943058,0.043348120389829964,-0.05256313885139288,-0.017837203313270527,0.0025664958776703273,-0.026803063266409046,0.03484991968502161,-0.01575863511011906,0.011618166324997055,0.0014110165671084316,0.009897477230418847,-0.010158323248019381,0.013449580265392018,0.0014110165671084366,0.011618166324997053,-0.015758635110119056,0.0348499196850216,-0.02680306326640904,0.002566495877670329,-0.017837203313270527,-0.05256313885139289,0.043348120389829964,-0.03960487154943059,0.0,-0.10435765224419796
9,-0.155,-0.038743630222816405,0.03806411438861198,-0.04976124327880247,-0.023002109560498713,-0.00905662636579627,-0.03385439649694546,0.028364866143184793,-0.028548676280611307,0.010174550408848577,-0.002708961695507896,0.012682747654400894,-0.007206706510134053,0.022835619437867126,-0.002708961695507899,0.010174550408848572,-0.02854867628061131,0.02836486614318479,-0.03385439649694546,-0.009056626365796268,-0.023002109560498696,-0.04976124327880248,0.03806411438861198,-0.03874363022281641,0.0,-0.1898325653385324
