X,Y,Z,Label
0.0,0.0,499.782,CL
0.2,0.101,499.786,CL
0.4,0.203,499.79,CL
0.6,0.304,499.794,CL
0.8,0.405,499.799,CL
1.0,0.506,499.803,CL
1.2,0.607,499.807,CL
1.4,0.709,499.812,CL
1.6,0.81,499.816,CL
1.8,0.911,499.819,CL
2.0,1.012,499.823,CL
2.2,1.113,499.826,CL
2.4,1.214,499.828,CL
2.6,1.315,499.83,CL
2.8,1.416,499.832,CL
3.0,1.517,499.833,CL
3.2,1.618,499.833,CL
3.4,1.718,499.833,CL
3.6,1.819,499.832,CL
3.8,1.92,499.83,CL
4.0,2.02,499.827,CL
4.2,2.121,499.824,CL
4.4,2.221,499.82,CL
4.6,2.321,499.816,CL
4.8,2.422,499.81,CL
5.0,2.522,499.804,CL
5.2,2.622,499.802,CL
5.4,2.722,499.795,CL
5.6,2.822,499.782,CL
5.8,2.921,499.773,CL
6.0,3.021,499.764,CL
6.2,3.12,499.755,CL
6.4,3.22,499.75,CL
6.6,3.319,499.74,CL
6.8,3.418,499.73,CL
7.0,3.517,499.714,CL
7.2,3.616,499.704,CL
7.4,3.715,499.693,CL
7.6,3.813,499.688,CL
7.8,3.912,499.678,CL
8.0,4.01,499.662,CL
8.2,4.108,499.653,CL
8.4,4.206,499.649,CL
8.6,4.304,499.64,CL
8.8,4.401,499.626,CL
9.0,4.499,499.618,CL
9.2,4.596,499.611,CL
9.4,4.693,499.611,CL
9.6,4.79,499.606,CL
9.8,4.887,499.595,CL
10.0,4.984,499.591,CL
10.2,5.08,499.588,CL
10.4,5.176,499.593,CL
10.6,5.272,499.586,CL
10.8,5.368,499.586,CL
11.0,5.463,499.594,CL
11.2,5.559,499.59,CL
11.4,5.654,499.6,CL
11.6,5.749,499.604,CL
11.8,5.844,499.604,CL
12.0,5.938,499.61,CL
12.2,6.033,499.618,CL
12.4,6.127,499.627,CL
12.6,6.22,499.636,CL
12.8,6.314,499.646,CL
13.0,6.407,499.658,CL
13.2,6.5,499.669,CL
13.4,6.593,499.682,CL
13.6,6.686,499.695,CL
13.8,6.778,499.709,CL
14.0,6.87,499.723,CL
14.2,6.962,499.738,CL
14.4,7.054,499.753,CL
14.6,7.145,499.768,CL
14.8,7.236,499.783,CL
15.0,7.327,499.799,CL
15.2,7.417,499.814,CL
15.4,7.507,499.829,CL
15.6,7.597,499.844,CL
15.8,7.687,499.858,CL
16.0,7.776,499.873,CL
16.2,7.865,499.886,CL
16.4,7.954,499.9,CL
16.6,8.042,499.912,CL
16.8,8.13,499.924,CL
17.0,8.218,499.935,CL
17.2,8.306,499.946,CL
17.4,8.393,499.955,CL
17.6,8.48,499.964,CL
17.8,8.566,499.972,CL
18.0,8.652,499.979,CL
18.2,8.738,499.984,CL
18.4,8.824,499.989,CL
18.6,8.909,499.993,CL
18.8,8.994,499.996,CL
19.0,9.078,499.998,CL
19.2,9.163,499.999,CL
19.4,9.246,499.999,CL
19.6,9.33,499.998,CL
19.8,9.413,499.996,CL
20.0,9.496,499.993,CL
20.2,9.578,499.989,CL
20.4,9.66,499.985,CL
20.6,9.742,499.979,CL
20.8,9.823,499.973,CL
21.0,9.904,499.967,CL
21.2,9.985,499.96,CL
21.4,10.065,499.952,CL
21.6,10.144,499.944,CL
21.8,10.224,499.936,CL
22.0,10.303,499.927,CL
22.2,10.381,499.918,CL
22.4,10.46,499.909,CL
22.6,10.537,499.9,CL
22.8,10.615,499.891,CL
23.0,10.692,499.882,CL
23.2,10.768,499.874,CL
23.4,10.845,499.865,CL
23.6,10.92,499.857,CL
23.8,10.996,499.849,CL
24.0,11.071,499.842,CL
24.2,11.145,499.835,CL
24.4,11.219,499.829,CL
24.6,11.293,499.823,CL
24.8,11.366,499.818,CL
25.0,11.439,499.813,CL
25.2,11.511,499.81,CL
25.4,11.583,499.807,CL
25.6,11.655,499.805,CL
25.8,11.726,499.804,CL
26.0,11.796,499.803,CL
26.2,11.866,499.804,CL
26.4,11.936,499.805,CL
26.6,12.005,499.807,CL
26.8,12.074,499.81,CL
27.0,12.142,499.814,CL
27.2,12.21,499.819,CL
27.4,12.278,499.824,CL
27.6,12.344,499.83,CL
27.8,12.411,499.837,CL
28.0,12.477,499.845,CL
28.2,12.542,499.853,CL
28.4,12.607,499.862,CL
28.6,12.672,499.872,CL
28.8,12.736,499.882,CL
29.0,12.799,499.893,CL
29.2,12.863,499.904,CL
29.4,12.925,499.915,CL
29.6,12.987,499.927,CL
29.8,13.049,499.939,CL
30.0,13.11,499.951,CL
30.2,13.17,499.964,CL
30.4,13.231,499.976,CL
30.6,13.29,499.989,CL
30.8,13.349,500.002,CL
31.0,13.408,500.014,CL
31.2,13.466,500.027,CL
31.4,13.523,500.039,CL
31.6,13.58,500.052,CL
31.8,13.637,500.064,CL
32.0,13.693,500.075,CL
32.2,13.748,500.087,CL
32.4,13.803,500.098,CL
32.6,13.858,500.108,CL
32.8,13.912,500.119,CL
33.0,13.965,500.128,CL
33.2,14.018,500.138,CL
33.4,14.07,500.146,CL
33.6,14.122,500.155,CL
33.8,14.173,500.162,CL
34.0,14.224,500.17,CL
34.2,14.274,500.176,CL
34.4,14.324,500.182,CL
34.6,14.373,500.188,CL
34.8,14.421,500.193,CL
35.0,14.469,500.197,CL
35.2,14.516,500.201,CL
35.4,14.563,500.205,CL
35.6,14.61,500.207,CL
35.8,14.655,500.21,CL
36.0,14.701,500.212,CL
36.2,14.745,500.213,CL
36.4,14.789,500.214,CL
36.6,14.833,500.214,CL
36.8,14.876,500.214,CL
37.0,14.918,500.214,CL
37.2,14.96,500.213,CL
37.4,15.001,500.212,CL
37.6,15.042,500.211,CL
37.8,15.082,500.209,CL
38.0,15.121,500.207,CL
38.2,15.16,500.205,CL
38.4,15.198,500.203,CL
38.6,15.236,500.2,CL
38.8,15.273,500.198,CL
39.0,15.31,500.195,CL
39.2,15.346,500.192,CL
