X,Y,Z,Label
0.0,0.0,500.0,CL
0.2,0.101,499.999,CL
0.4,0.203,499.999,CL
0.6,0.304,499.998,CL
0.8,0.405,499.998,CL
1.0,0.506,499.998,CL
1.2,0.607,499.997,CL
1.4,0.709,499.997,CL
1.6,0.81,499.997,CL
1.8,0.911,499.997,CL
2.0,1.012,499.997,CL
2.2,1.113,499.997,CL
2.4,1.214,499.998,CL
2.6,1.315,499.998,CL
2.8,1.416,499.998,CL
3.0,1.517,499.999,CL
3.2,1.618,499.999,CL
3.4,1.718,500.0,CL
3.6,1.819,500.001,CL
3.8,1.92,500.001,CL
4.0,2.02,500.002,CL
4.2,2.121,500.003,CL
4.4,2.221,500.004,CL
4.6,2.321,500.005,CL
4.8,2.422,500.006,CL
5.0,2.522,500.007,CL
5.2,2.622,500.008,CL
5.4,2.722,500.01,CL
5.6,2.822,500.011,CL
5.8,2.921,500.012,CL
6.0,3.021,500.014,CL
6.2,3.12,500.015,CL
6.4,3.22,500.017,CL
6.6,3.319,500.019,CL
6.8,3.418,500.02,CL
7.0,3.517,500.022,CL
7.2,3.616,500.024,CL
7.4,3.715,500.026,CL
7.6,3.813,500.028,CL
7.8,3.912,500.03,CL
8.0,4.01,500.032,CL
8.2,4.108,500.034,CL
8.4,4.206,500.036,CL
8.6,4.304,500.038,CL
8.8,4.401,500.041,CL
9.0,4.499,500.043,CL
9.2,4.596,500.045,CL
9.4,4.693,500.048,CL
9.6,4.79,500.05,CL
9.8,4.887,500.053,CL
10.0,4.984,500.055,CL
10.2,5.08,500.058,CL
10.4,5.176,500.061,CL
10.6,5.272,500.063,CL
10.8,5.368,500.066,CL
11.0,5.463,500.069,CL
11.2,5.559,500.072,CL
11.4,5.654,500.075,CL
11.6,5.749,500.078,CL
11.8,5.844,500.081,CL
12.0,5.938,500.084,CL
12.2,6.033,500.087,CL
12.4,6.127,500.09,CL
12.6,6.22,500.093,CL
12.8,6.314,500.096,CL
13.0,6.407,500.1,CL
13.2,6.5,500.103,CL
13.4,6.593,500.106,CL
13.6,6.686,500.11,CL
13.8,6.778,500.113,CL
14.0,6.87,500.117,CL
14.2,6.962,500.12,CL
14.4,7.054,500.124,CL
14.6,7.145,500.127,CL
14.8,7.236,500.131,CL
15.0,7.327,500.135,CL
15.2,7.417,500.138,CL
15.4,7.507,500.142,CL
15.6,7.597,500.146,CL
15.8,7.687,500.15,CL
16.0,7.776,500.154,CL
16.2,7.865,500.158,CL
16.4,7.954,500.162,CL
16.6,8.042,500.166,CL
16.8,8.13,500.17,CL
17.0,8.218,500.174,CL
17.2,8.306,500.178,CL
17.4,8.393,500.182,CL
17.6,8.48,500.186,CL
17.8,8.566,500.19,CL
18.0,8.652,500.195,CL
18.2,8.738,500.199,CL
18.4,8.824,500.203,CL
18.6,8.909,500.207,CL
18.8,8.994,500.212,CL
19.0,9.078,500.216,CL
19.2,9.163,500.22,CL
19.4,9.246,500.225,CL
19.6,9.33,500.23,CL
19.8,9.413,500.234,CL
20.0,9.496,500.238,CL
20.2,9.578,500.243,CL
20.4,9.66,500.248,CL
20.6,9.742,500.252,CL
20.8,9.823,500.257,CL
21.0,9.904,500.262,CL
21.2,9.985,500.267,CL
21.4,10.065,500.271,CL
21.6,10.144,500.276,CL
21.8,10.224,500.281,CL
22.0,10.303,500.286,CL
22.2,10.381,500.291,CL
22.4,10.46,500.296,CL
22.6,10.537,500.301,CL
22.8,10.615,500.305,CL
23.0,10.692,500.31,CL
23.2,10.768,500.315,CL
23.4,10.845,500.321,CL
23.6,10.92,500.326,CL
23.8,10.996,500.331,CL
24.0,11.071,500.336,CL
24.2,11.145,500.341,CL
