X,Y,Z,Label
0.0,0.0,500.243,CL
0.2,-0.164,500.234,CL
0.4,-0.328,500.222,CL
0.6,-0.491,500.212,CL
0.8,-0.655,500.2,CL
1.0,-0.818,500.186,CL
1.2,-0.982,500.177,CL
1.4,-1.145,500.162,CL
1.6,-1.308,500.147,CL
1.8,-1.47,500.13,CL
2.0,-1.632,500.108,CL
2.2,-1.794,500.084,CL
2.4,-1.955,500.058,CL
2.6,-2.116,500.032,CL
2.8,-2.277,500.007,CL
3.0,-2.437,499.984,CL
3.2,-2.596,499.965,CL
3.4,-2.755,499.948,CL
3.6,-2.913,499.933,CL
3.8,-3.071,499.92,CL
4.0,-3.228,499.906,CL
4.2,-3.384,499.891,CL
4.4,-3.539,499.874,CL
4.6,-3.694,499.857,CL
4.8,-3.848,499.84,CL
5.0,-4.0,499.824,CL
5.2,-4.152,499.81,CL
5.4,-4.303,499.799,CL
5.6,-4.453,499.791,CL
5.8,-4.602,499.784,CL
6.0,-4.75,499.778,CL
6.2,-4.897,499.771,CL
6.4,-5.043,499.762,CL
6.6,-5.188,499.751,CL
6.8,-5.331,499.737,CL
7.0,-5.474,499.721,CL
7.2,-5.615,499.705,CL
7.4,-5.754,499.689,CL
7.6,-5.893,499.674,CL
7.8,-6.03,499.662,CL
8.0,-6.166,499.653,CL
8.2,-6.3,499.645,CL
8.4,-6.433,499.638,CL
8.6,-6.565,499.631,CL
8.8,-6.695,499.624,CL
9.0,-6.823,499.616,CL
9.2,-6.95,499.606,CL
9.4,-7.076,499.597,CL
9.6,-7.2,499.589,CL
9.8,-7.322,499.583,CL
10.0,-7.442,499.581,CL
10.2,-7.561,499.581,CL
10.4,-7.678,499.586,CL
10.6,-7.794,499.593,CL
10.8,-7.908,499.603,CL
11.0,-8.019,499.614,CL
11.2,-8.129,499.625,CL
11.4,-8.238,499.636,CL
11.6,-8.344,499.645,CL
11.8,-8.449,499.653,CL
12.0,-8.551,499.661,CL
12.2,-8.652,499.669,CL
12.4,-8.75,499.677,CL
12.6,-8.847,499.687,CL
