X,Y,Z,Label
0.0,0.0,500.0,CL
0.2,0.049,499.978,CL
0.4,0.098,499.957,CL
0.6,0.147,499.935,CL
0.8,0.196,499.914,CL
1.0,0.245,499.892,CL
1.2,0.294,499.87,CL
1.4,0.343,499.849,CL
1.6,0.392,499.827,CL
1.8,0.441,499.806,CL
2.0,0.49,499.784,CL
2.2,0.539,499.763,CL
2.4,0.588,499.741,CL
2.6,0.637,499.719,CL
2.8,0.686,499.698,CL
3.0,0.734,499.676,CL
3.2,0.783,499.655,CL
3.4,0.832,499.633,CL
3.6,0.88,499.611,CL
3.8,0.929,499.59,CL
4.0,0.977,499.568,CL
4.2,1.026,499.547,CL
4.4,1.074,499.525,CL
4.6,1.122,499.503,CL
4.8,1.171,499.482,CL
5.0,1.219,499.46,CL
5.2,1.267,499.439,CL
5.4,1.315,499.417,CL
5.6,1.362,499.396,CL
5.8,1.41,499.374,CL
6.0,1.458,499.352,CL
6.2,1.505,499.331,CL
6.4,1.553,499.309,CL
6.6,1.6,499.288,CL
6.8,1.648,499.266,CL
7.0,1.695,499.244,CL
7.2,1.742,499.223,CL
7.4,1.789,499.201,CL
7.6,1.835,499.18,CL
7.8,1.882,499.158,CL
8.0,1.929,499.137,CL
8.2,1.975,499.115,CL
8.4,2.021,499.093,CL
8.6,2.067,499.072,CL
8.8,2.114,499.05,CL
9.0,2.159,499.029,CL
9.2,2.205,499.007,CL
9.4,2.251,498.986,CL
9.6,2.296,498.964,CL
9.8,2.341,498.942,CL
10.0,2.386,498.921,CL
10.2,2.431,498.899,CL
10.4,2.476,498.878,CL
10.6,2.521,498.856,CL
10.8,2.565,498.835,CL
11.0,2.61,498.813,CL
11.2,2.654,498.791,CL
11.4,2.698,498.77,CL
11.6,2.741,498.748,CL
11.8,2.785,498.727,CL
12.0,2.828,498.705,CL
12.2,2.872,498.684,CL
12.4,2.915,498.662,CL
12.6,2.957,498.64,CL
12.8,3.0,498.619,CL
13.0,3.042,498.597,CL
13.2,3.085,498.576,CL
13.4,3.127,498.554,CL
13.6,3.168,498.533,CL
13.8,3.21,498.511,CL
14.0,3.251,498.489,CL
14.2,3.292,498.468,CL
14.4,3.333,498.446,CL
14.6,3.374,498.425,CL
14.8,3.415,498.403,CL
15.0,3.455,498.382,CL
15.2,3.495,498.36,CL
15.4,3.535,498.339,CL
15.6,3.574,498.317,CL
15.8,3.614,498.295,CL
16.0,3.653,498.274,CL
16.2,3.691,498.252,CL
16.4,3.73,498.231,CL
16.6,3.768,498.209,CL
16.8,3.806,498.188,CL
17.0,3.844,498.166,CL
17.2,3.882,498.145,CL
17.4,3.919,498.123,CL
17.6,3.956,498.102,CL
17.8,3.993,498.08,CL
18.0,4.029,498.058,CL
18.2,4.066,498.037,CL
18.4,4.102,498.015,CL
18.6,4.137,497.994,CL
18.8,4.173,497.972,CL
19.0,4.208,497.951,CL
19.2,4.243,497.929,CL
19.4,4.277,497.908,CL
19.6,4.311,497.886,CL
19.8,4.345,497.865,CL
20.0,4.379,497.843,CL
20.2,4.413,497.822,CL
20.4,4.446,497.8,CL
20.6,4.479,497.778,CL
20.8,4.511,497.757,CL
21.0,4.543,497.735,CL
21.2,4.575,497.714,CL
21.4,4.607,497.692,CL
21.6,4.638,497.671,CL
21.8,4.669,497.649,CL
22.0,4.7,497.628,CL
22.2,4.73,497.606,CL
22.4,4.76,497.585,CL
22.6,4.79,497.563,CL
22.8,4.819,497.542,CL
23.0,4.848,497.52,CL
23.2,4.877,497.499,CL
23.4,4.906,497.477,CL
23.6,4.934,497.456,CL
23.8,4.961,497.434,CL
24.0,4.989,497.413,CL
24.2,5.016,497.391,CL
24.4,5.043,497.37,CL
24.6,5.069,497.348,CL
24.8,5.095,497.326,CL
25.0,5.121,497.305,CL
25.2,5.146,497.283,CL
25.4,5.171,497.262,CL
25.6,5.196,497.24,CL
25.8,5.221,497.219,CL
26.0,5.245,497.197,CL
26.2,5.268,497.176,CL
26.4,5.292,497.154,CL
26.6,5.314,497.133,CL
26.8,5.337,497.111,CL
27.0,5.359,497.09,CL
27.2,5.381,497.068,CL
27.4,5.403,497.047,CL
27.6,5.424,497.025,CL
27.8,5.445,497.004,CL
28.0,5.465,496.982,CL
28.2,5.485,496.961,CL
28.4,5.505,496.939,CL
28.6,5.524,496.918,CL
28.8,5.543,496.896,CL
29.0,5.562,496.875,CL
29.2,5.58,496.853,CL
29.4,5.598,496.832,CL
29.6,5.615,496.81,CL
29.8,5.633,496.789,CL
30.0,5.649,496.767,CL
30.2,5.666,496.746,CL
30.4,5.682,496.724,CL
30.6,5.697,496.703,CL
30.8,5.712,496.681,CL
31.0,5.727,496.66,CL
31.2,5.742,496.638,CL
31.4,5.756,496.617,CL
31.6,5.769,496.595,CL
31.8,5.783,496.574,CL
32.0,5.796,496.552,CL
32.2,5.808,496.531,CL
32.4,5.82,496.509,CL
32.6,5.832,496.488,CL
32.8,5.843,496.466,CL
33.0,5.854,496.445,CL
33.2,5.865,496.423,CL
33.4,5.875,496.402,CL
33.6,5.885,496.38,CL
33.8,5.894,496.359,CL
34.0,5.903,496.338,CL
34.2,5.912,496.316,CL
34.4,5.92,496.295,CL
34.6,5.928,496.273,CL
34.8,5.935,496.252,CL
35.0,5.942,496.23,CL
35.2,5.949,496.209,CL
35.4,5.955,496.187,CL
35.6,5.961,496.166,CL
35.8,5.966,496.144,CL
36.0,5.971,496.123,CL
36.2,5.976,496.101,CL
36.4,5.98,496.08,CL
36.6,5.984,496.058,CL
36.8,5.987,496.037,CL
37.0,5.99,496.015,CL
37.2,5.993,495.994,CL
37.4,5.995,495.972,CL
37.6,5.997,495.951,CL
37.8,5.998,495.929,CL
38.0,5.999,495.908,CL
38.2,6.0,495.886,CL
38.4,6.0,495.865,CL
38.6,6.0,495.843,CL
38.8,5.999,495.822,CL
39.0,5.998,495.8,CL
39.2,5.997,495.779,CL
39.4,5.995,495.757,CL
39.6,5.993,495.736,CL
39.8,5.99,495.714,CL
40.0,5.987,495.693,CL
40.2,5.984,495.671,CL
40.4,5.98,495.65,CL
40.6,5.976,495.628,CL
40.8,5.971,495.607,CL
41.0,5.966,495.586,CL
41.2,5.961,495.564,CL
41.4,5.955,495.543,CL
41.6,5.949,495.521,CL
41.8,5.942,495.5,CL
42.0,5.935,495.478,CL
42.2,5.928,495.457,CL
42.4,5.92,495.435,CL
42.6,5.912,495.414,CL
42.8,5.903,495.392,CL
43.0,5.894,495.371,CL
43.2,5.885,495.349,CL
43.4,5.875,495.328,CL
43.6,5.865,495.306,CL
43.8,5.854,495.285,CL
44.0,5.843,495.263,CL
44.2,5.832,495.242,CL
44.4,5.82,495.22,CL
44.6,5.808,495.199,CL
44.8,5.796,495.177,CL
45.0,5.783,495.156,CL
45.2,5.769,495.134,CL
45.4,5.756,495.113,CL
45.6,5.742,495.091,CL
45.8,5.727,495.07,CL
46.0,5.712,495.048,CL
46.2,5.697,495.027,CL
46.4,5.682,495.005,CL
46.6,5.666,494.984,CL
46.8,5.649,494.962,CL
47.0,5.633,494.941,CL
47.2,5.615,494.919,CL
47.4,5.598,494.898,CL
47.6,5.58,494.876,CL
47.8,5.562,494.855,CL
48.0,5.543,494.833,CL
48.2,5.524,494.812,CL
48.4,5.505,494.79,CL
48.6,5.485,494.769,CL
48.8,5.465,494.747,CL
49.0,5.445,494.726,CL
49.2,5.424,494.704,CL
49.4,5.403,494.683,CL
49.6,5.381,494.661,CL
49.8,5.359,494.64,CL
50.0,5.337,494.618,CL
50.2,5.314,494.597,CL
50.4,5.292,494.575,CL
50.6,5.268,494.554,CL
50.8,5.245,494.532,CL
51.0,5.221,494.511,CL
51.2,5.196,494.489,CL
51.4,5.171,494.468,CL
51.6,5.146,494.446,CL
51.8,5.121,494.425,CL
52.0,5.095,494.403,CL
52.2,5.069,494.382,CL
52.4,5.043,494.36,CL
52.6,5.016,494.339,CL
52.8,4.989,494.317,CL
53.0,4.961,494.296,CL
53.2,4.934,494.274,CL
53.4,4.906,494.253,CL
53.6,4.877,494.231,CL
53.8,4.848,494.21,CL
54.0,4.819,494.188,CL
54.2,4.79,494.166,CL
54.4,4.76,494.145,CL
54.6,4.73,494.123,CL
54.8,4.7,494.102,CL
55.0,4.669,494.08,CL
55.2,4.638,494.059,CL
55.4,4.607,494.037,CL
55.6,4.575,494.016,CL
55.8,4.543,493.994,CL
56.0,4.511,493.973,CL
56.2,4.479,493.951,CL
56.4,4.446,493.93,CL
56.6,4.413,493.908,CL
56.8,4.379,493.887,CL
57.0,4.345,493.865,CL
57.2,4.311,493.844,CL
57.4,4.277,493.822,CL
57.6,4.243,493.8,CL
57.8,4.208,493.779,CL
58.0,4.173,493.757,CL
58.2,4.137,493.736,CL
58.4,4.102,493.714,CL
58.6,4.066,493.693,CL
58.8,4.029,493.671,CL
59.0,3.993,493.65,CL
59.2,3.956,493.628,CL
59.4,3.919,493.607,CL
59.6,3.882,493.585,CL
59.8,3.844,493.563,CL
60.0,3.806,493.542,CL
60.2,3.768,493.52,CL
60.4,3.73,493.499,CL
60.6,3.691,493.477,CL
60.8,3.653,493.456,CL
61.0,3.614,493.434,CL
61.2,3.574,493.413,CL
61.4,3.535,493.391,CL
61.6,3.495,493.37,CL
61.8,3.455,493.348,CL
62.0,3.415,493.326,CL
62.2,3.374,493.305,CL
62.4,3.333,493.283,CL
62.6,3.292,493.262,CL
62.8,3.251,493.24,CL
63.0,3.21,493.219,CL
63.2,3.168,493.197,CL
63.4,3.127,493.176,CL
63.6,3.085,493.154,CL
63.8,3.042,493.132,CL
64.0,3.0,493.111,CL
64.2,2.957,493.089,CL
64.4,2.915,493.068,CL
64.6,2.872,493.046,CL
64.8,2.828,493.025,CL
65.0,2.785,493.003,CL
65.2,2.741,492.981,CL
65.4,2.698,492.96,CL
65.6,2.654,492.938,CL
65.8,2.61,492.917,CL
66.0,2.565,492.895,CL
66.2,2.521,492.874,CL
66.4,2.476,492.852,CL
66.6,2.431,492.83,CL
66.8,2.386,492.809,CL
67.0,2.341,492.787,CL
67.2,2.296,492.766,CL
67.4,2.251,492.744,CL
67.6,2.205,492.723,CL
67.8,2.159,492.701,CL
68.0,2.114,492.679,CL
68.2,2.067,492.658,CL
68.4,2.021,492.636,CL
68.6,1.975,492.615,CL
68.8,1.929,492.593,CL
69.0,1.882,492.572,CL
69.2,1.835,492.55,CL
69.4,1.789,492.528,CL
69.6,1.742,492.507,CL
69.8,1.695,492.485,CL
70.0,1.648,492.464,CL
70.2,1.6,492.442,CL
70.4,1.553,492.42,CL
70.6,1.505,492.399,CL
70.8,1.458,492.377,CL
71.0,1.41,492.356,CL
71.2,1.362,492.334,CL
71.4,1.315,492.313,CL
71.6,1.267,492.291,CL
71.8,1.219,492.269,CL
72.0,1.171,492.248,CL
72.2,1.122,492.226,CL
72.4,1.074,492.205,CL
72.6,1.026,492.183,CL
72.8,0.977,492.161,CL
73.0,0.929,492.14,CL
73.2,0.88,492.118,CL
73.4,0.832,492.097,CL
73.6,0.783,492.075,CL
73.8,0.734,492.053,CL
74.0,0.686,492.032,CL
74.2,0.637,492.01,CL
74.4,0.588,491.989,CL
74.6,0.539,491.967,CL
74.8,0.49,491.946,CL
75.0,0.441,491.924,CL
75.2,0.392,491.902,CL
75.4,0.343,491.881,CL
75.6,0.294,491.859,CL
75.8,0.245,491.838,CL
76.0,0.196,491.816,CL
76.2,0.147,491.794,CL
76.4,0.098,491.773,CL
76.6,0.049,491.751,CL
76.8,0.0,491.751,CL
-1.0,3.6,501.353,XS
-1.0,3.8,501.353,XS
-1.0,4.0,501.354,XS
-0.8,2.8,500.651,XS
-0.8,3.0,500.667,XS
-0.8,3.2,500.901,XS
-0.8,3.4,501.434,XS
-0.8,3.6,501.139,XS
-0.8,3.8,501.289,XS
-0.8,4.0,501.435,XS
-0.6,2.0,500.189,XS
-0.6,2.2,500.204,XS
-0.6,2.4,501.216,XS
-0.6,2.6,500.431,XS
-0.6,2.8,500.988,XS
-0.6,3.0,500.707,XS
-0.6,3.2,500.946,XS
-0.6,3.4,500.969,XS
-0.6,3.6,501.211,XS
-0.6,3.8,501.361,XS
-0.6,4.0,501.504,XS
-0.4,1.4,499.82,XS
-0.4,1.6,501.056,XS
-0.4,1.8,499.998,XS
-0.4,2.0,500.609,XS
-0.4,2.2,500.139,XS
-0.4,2.4,500.265,XS
-0.4,2.6,500.418,XS
-0.4,2.8,500.584,XS
-0.4,3.0,500.747,XS
-0.4,3.2,500.913,XS
-0.4,3.4,501.05,XS
-0.4,3.6,501.266,XS
-0.4,3.8,501.239,XS
-0.4,4.0,501.383,XS
-0.4,4.2,501.542,XS
-0.2,0.6,499.612,XS
-0.2,0.8,499.568,XS
-0.2,1.0,499.614,XS
-0.2,1.2,499.621,XS
-0.2,1.4,499.747,XS
-0.2,1.6,499.783,XS
-0.2,1.8,499.945,XS
-0.2,2.0,500.026,XS
-0.2,2.2,500.121,XS
-0.2,2.4,500.182,XS
-0.2,2.6,500.448,XS
-0.2,2.8,500.634,XS
-0.2,3.0,500.806,XS
-0.2,3.2,500.969,XS
-0.2,3.4,501.093,XS
-0.2,3.6,501.193,XS
-0.2,3.8,501.268,XS
-0.2,4.0,501.388,XS
-0.2,4.2,501.521,XS
0.0,0.0,499.737,XS
0.0,0.2,499.685,XS
0.0,0.4,499.624,XS
0.0,0.6,499.566,XS
0.0,0.8,499.529,XS
0.0,1.0,499.548,XS
0.0,1.2,499.604,XS
0.0,1.4,499.687,XS
0.0,1.6,499.78,XS
0.0,1.8,499.936,XS
0.0,2.0,499.966,XS
0.0,2.2,500.093,XS
0.0,2.4,500.254,XS
0.0,2.6,500.515,XS
