,X,Y,Z,Label
0,100.0,100.0,600.0,CL
1,100.2,100.049,599.9780000000001,CL
2,100.4,100.098,599.957,CL
3,100.6,100.147,599.935,CL
4,100.8,100.196,599.914,CL
5,101.0,100.245,599.892,CL
6,101.2,100.294,599.87,CL
7,101.4,100.343,599.8489999999999,CL
8,101.6,100.392,599.827,CL
9,101.8,100.441,599.806,CL
10,102.0,100.49,599.784,CL
11,102.2,100.539,599.763,CL
12,102.4,100.588,599.741,CL
13,102.6,100.637,599.719,CL
14,102.8,100.686,599.6980000000001,CL
15,103.0,100.734,599.6759999999999,CL
16,103.2,100.783,599.655,CL
17,103.4,100.832,599.633,CL
18,103.6,100.88,599.611,CL
19,103.8,100.929,599.5899999999999,CL
20,104.0,100.977,599.568,CL
21,104.2,101.026,599.547,CL
22,104.4,101.074,599.525,CL
23,104.6,101.122,599.503,CL
24,104.8,101.171,599.482,CL
25,105.0,101.219,599.46,CL
26,105.2,101.267,599.4390000000001,CL
27,105.4,101.315,599.4169999999999,CL
28,105.6,101.362,599.396,CL
29,105.8,101.41,599.374,CL
30,106.0,101.458,599.352,CL
31,106.2,101.505,599.3309999999999,CL
32,106.4,101.553,599.309,CL
33,106.6,101.6,599.288,CL
34,106.8,101.648,599.266,CL
35,107.0,101.695,599.244,CL
36,107.2,101.742,599.223,CL
37,107.4,101.789,599.201,CL
38,107.6,101.835,599.1800000000001,CL
39,107.8,101.882,599.158,CL
40,108.0,101.929,599.137,CL
41,108.2,101.975,599.115,CL
42,108.4,102.021,599.0930000000001,CL
43,108.6,102.067,599.0719999999999,CL
44,108.8,102.114,599.05,CL
45,109.0,102.159,599.029,CL
46,109.2,102.205,599.007,CL
47,109.4,102.251,598.986,CL
48,109.6,102.296,598.9639999999999,CL
49,109.8,102.341,598.942,CL
50,110.0,102.386,598.921,CL
51,110.2,102.431,598.899,CL
52,110.4,102.476,598.878,CL
53,110.6,102.521,598.856,CL
54,110.8,102.565,598.835,CL
55,111.0,102.61,598.8130000000001,CL
56,111.2,102.654,598.7909999999999,CL
57,111.4,102.698,598.77,CL
58,111.6,102.741,598.748,CL
59,111.8,102.785,598.727,CL
60,112.0,102.828,598.7049999999999,CL
61,112.2,102.872,598.684,CL
62,112.4,102.915,598.662,CL
63,112.6,102.957,598.64,CL
64,112.8,103.0,598.619,CL
65,113.0,103.042,598.597,CL
66,113.2,103.085,598.576,CL
67,113.4,103.127,598.5540000000001,CL
68,113.6,103.168,598.533,CL
69,113.8,103.21,598.511,CL
70,114.0,103.251,598.489,CL
71,114.2,103.292,598.4680000000001,CL
72,114.4,103.333,598.4459999999999,CL
73,114.6,103.374,598.425,CL
74,114.8,103.415,598.403,CL
75,115.0,103.455,598.382,CL
76,115.2,103.495,598.36,CL
77,115.4,103.535,598.3389999999999,CL
78,115.6,103.574,598.317,CL
79,115.8,103.614,598.2950000000001,CL
80,116.0,103.653,598.274,CL
81,116.2,103.691,598.252,CL
82,116.4,103.73,598.231,CL
83,116.6,103.768,598.2090000000001,CL
84,116.8,103.806,598.1880000000001,CL
85,117.0,103.844,598.1659999999999,CL
86,117.2,103.882,598.145,CL
87,117.4,103.919,598.123,CL
88,117.6,103.956,598.102,CL
89,117.8,103.993,598.0799999999999,CL
90,118.0,104.029,598.058,CL
91,118.2,104.066,598.037,CL
92,118.4,104.102,598.015,CL
93,118.6,104.137,597.994,CL
94,118.8,104.173,597.972,CL
95,119.0,104.208,597.951,CL
96,119.2,104.243,597.9290000000001,CL
97,119.4,104.277,597.908,CL
98,119.6,104.311,597.886,CL
99,119.8,104.345,597.865,CL
100,120.0,104.379,597.8430000000001,CL
101,120.2,104.413,597.8219999999999,CL
102,120.4,104.446,597.8,CL
103,120.6,104.479,597.778,CL
104,120.8,104.511,597.757,CL
105,121.0,104.543,597.735,CL
106,121.2,104.575,597.7139999999999,CL
107,121.4,104.607,597.692,CL
108,121.6,104.638,597.671,CL
109,121.8,104.669,597.649,CL
110,122.0,104.7,597.628,CL
111,122.2,104.73,597.606,CL
112,122.4,104.76,597.585,CL
113,122.6,104.79,597.5630000000001,CL
114,122.8,104.819,597.5419999999999,CL
115,123.0,104.848,597.52,CL
116,123.2,104.877,597.499,CL
117,123.4,104.906,597.477,CL
118,123.6,104.934,597.4559999999999,CL
119,123.8,104.961,597.434,CL
120,124.0,104.989,597.413,CL
121,124.2,105.016,597.391,CL
122,124.4,105.043,597.37,CL
123,124.6,105.069,597.348,CL
124,124.8,105.095,597.326,CL
125,125.0,105.121,597.3050000000001,CL
126,125.2,105.146,597.283,CL
127,125.4,105.171,597.262,CL
128,125.6,105.196,597.24,CL
129,125.8,105.221,597.219,CL
130,126.0,105.245,597.1969999999999,CL
131,126.2,105.268,597.1759999999999,CL
132,126.4,105.292,597.154,CL
133,126.6,105.314,597.133,CL
