X,Y,Z,Label
0.0,0.0,500.0,CL
0.2,0.239,499.996,CL
0.4,0.478,499.992,CL
0.6,0.716,499.987,CL
0.8,0.955,499.983,CL
1.0,1.194,499.979,CL
1.2,1.432,499.975,CL
1.4,1.671,499.971,CL
1.6,1.909,499.967,CL
1.8,2.147,499.963,CL
2.0,2.385,499.959,CL
2.2,2.623,499.955,CL
2.4,2.86,499.951,CL
2.6,3.097,499.947,CL
2.8,3.334,499.943,CL
3.0,3.571,499.939,CL
3.2,3.808,499.935,CL
3.4,4.044,499.931,CL
3.6,4.279,499.927,CL
3.8,4.515,499.923,CL
4.0,4.75,499.919,CL
4.2,4.984,499.916,CL
4.4,5.219,499.912,CL
4.6,5.452,499.908,CL
4.8,5.686,499.904,CL
5.0,5.919,499.901,CL
5.2,6.151,499.897,CL
5.4,6.383,499.893,CL
5.6,6.614,499.89,CL
5.8,6.845,499.886,CL
6.0,7.075,499.883,CL
6.2,7.304,499.879,CL
6.4,7.533,499.876,CL
6.6,7.761,499.872,CL
6.8,7.989,499.869,CL
7.0,8.216,499.865,CL
7.2,8.442,499.862,CL
7.4,8.668,499.858,CL
7.6,8.893,499.855,CL
7.8,9.117,499.852,CL
8.0,9.34,499.848,CL
8.2,9.562,499.845,CL
8.4,9.784,499.842,CL
8.6,10.005,499.839,CL
8.8,10.225,499.836,CL
9.0,10.444,499.832,CL
9.2,10.662,499.829,CL
9.4,10.88,499.826,CL
9.6,11.096,499.823,CL
9.8,11.312,499.82,CL
10.0,11.526,499.817,CL
10.2,11.74,499.814,CL
10.4,11.952,499.811,CL
10.6,12.164,499.809,CL
10.8,12.375,499.806,CL
11.0,12.584,499.803,CL
11.2,12.793,499.8,CL
11.4,13.0,499.798,CL
11.6,13.206,499.795,CL
11.8,13.411,499.793,CL
12.0,13.615,499.79,CL
12.2,13.818,499.787,CL
12.4,14.02,499.785,CL
12.6,14.221,499.783,CL
12.8,14.42,499.78,CL
13.0,14.618,499.778,CL
13.2,14.815,499.775,CL
13.4,15.011,499.773,CL
13.6,15.205,499.771,CL
13.8,15.398,499.769,CL
14.0,15.59,499.767,CL
14.2,15.78,499.765,CL
14.4,15.97,499.763,CL
14.6,16.157,499.761,CL
14.8,16.344,499.759,CL
15.0,16.529,499.757,CL
15.2,16.712,499.756,CL
15.4,16.895,499.754,CL
15.6,17.076,499.752,CL
15.8,17.255,499.751,CL
16.0,17.433,499.749,CL
16.2,17.609,499.748,CL
16.4,17.784,499.746,CL
16.6,17.958,499.745,CL
16.8,18.13,499.744,CL
17.0,18.3,499.743,CL
17.2,18.469,499.742,CL
17.4,18.636,499.741,CL
17.6,18.802,499.74,CL
17.8,18.966,499.739,CL
18.0,19.129,499.738,CL
18.2,19.29,499.737,CL
18.4,19.449,499.736,CL
18.6,19.607,499.736,CL
18.8,19.763,499.736,CL
19.0,19.917,499.735,CL
19.2,20.07,499.735,CL
19.4,20.221,499.734,CL
19.6,20.37,499.734,CL
19.8,20.518,499.734,CL
20.0,20.663,499.734,CL
20.2,20.808,499.734,CL
20.4,20.95,499.734,CL
20.6,21.09,499.734,CL
20.8,21.229,499.735,CL
21.0,21.366,499.735,CL
21.2,21.501,499.735,CL
21.4,21.635,499.736,CL
21.6,21.766,499.736,CL
21.8,21.896,499.737,CL
22.0,22.024,499.737,CL
22.2,22.15,499.739,CL
22.4,22.274,499.74,CL
22.6,22.396,499.741,CL
22.8,22.517,499.742,CL
23.0,22.635,499.743,CL
23.2,22.752,499.744,CL
23.4,22.866,499.745,CL
23.6,22.979,499.748,CL
23.8,23.09,499.749,CL
24.0,23.199,499.751,CL
24.2,23.305,499.752,CL
24.4,23.41,499.754,CL
24.6,23.513,499.756,CL
24.8,23.614,499.758,CL
25.0,23.713,499.761,CL
25.2,23.81,499.763,CL
25.4,23.905,499.765,CL
25.6,23.998,499.767,CL
25.8,24.089,499.769,CL
26.0,24.178,499.772,CL
26.2,24.265,499.776,CL
26.4,24.349,499.774,CL
26.6,24.432,499.77,CL
26.8,24.513,499.766,CL
27.0,24.591,499.762,CL
27.2,24.668,499.758,CL
27.4,24.742,499.755,CL
27.6,24.815,499.751,CL
27.8,24.885,499.747,CL
28.0,24.953,499.743,CL
28.2,25.019,499.739,CL
28.4,25.083,499.735,CL
28.6,25.145,499.733,CL
28.8,25.204,499.729,CL
29.0,25.262,499.725,CL
29.2,25.317,499.721,CL
29.4,25.371,499.717,CL
29.6,25.422,499.714,CL
29.8,25.471,499.71,CL
30.0,25.518,499.706,CL
30.2,25.562,499.702,CL
30.4,25.605,499.698,CL
30.6,25.645,499.694,CL
